user_id,job_public_id,company_name,company_logo_url,job_title,job_description_text,job_description_document_url,resume_name,resume_url,created_at,updated_at
1,fb807482-5331-4ed1-9bc7-bf74fc7cde51,IBM,https://placehold.co/100x100?text=IBM,Platform Engineer Senior,"We are looking for a Platform Engineer Senior to join our team at IBM. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/ibm_jd_11.pdf,caleb_adoumadje_resume_11.pdf,https://docs.example.com/resumes/caleb_resume_11.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,2a6319fd-e2b5-47c5-98b4-80bfb1ceb558,Oracle,https://placehold.co/100x100?text=Oracle,Full Stack Engineer II,"We are looking for a Full Stack Engineer II to join our team at Oracle. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/oracle_jd_12.pdf,caleb_adoumadje_resume_12.pdf,https://docs.example.com/resumes/caleb_resume_12.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,2831d4de-2c9d-4230-b40d-b5a3bba8d991,IBM,https://placehold.co/100x100?text=IBM,Platform Engineer Senior,"We are looking for a Platform Engineer Senior to join our team at IBM. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/ibm_jd_13.pdf,caleb_adoumadje_resume_13.pdf,https://docs.example.com/resumes/caleb_resume_13.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,cbb6b9ef-5780-49c3-be3f-557f5619921d,Atlassian,https://placehold.co/100x100?text=Atlassian,Full Stack Engineer Lead,"We are looking for a Full Stack Engineer Lead to join our team at Atlassian. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/atlassian_jd_14.pdf,caleb_adoumadje_resume_14.pdf,https://docs.example.com/resumes/caleb_resume_14.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,8ebf5572-7bb4-473e-b7df-68fd5c4d13d3,Airbnb,https://placehold.co/100x100?text=Airbnb,Senior Software Engineer III,"We are looking for a Senior Software Engineer III to join our team at Airbnb. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/airbnb_jd_15.pdf,caleb_adoumadje_resume_15.pdf,https://docs.example.com/resumes/caleb_resume_15.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,ce05c48b-874f-4bdc-a25c-7473b5df63d6,Stripe,https://placehold.co/100x100?text=Stripe,Full Stack Engineer III,"We are looking for a Full Stack Engineer III to join our team at Stripe. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/stripe_jd_16.pdf,caleb_adoumadje_resume_16.pdf,https://docs.example.com/resumes/caleb_resume_16.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,705bd7a7-e5c5-4c8e-935f-d35044fa7816,Amazon,https://placehold.co/100x100?text=Amazon,Software Engineer Senior,"We are looking for a Software Engineer Senior to join our team at Amazon. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/amazon_jd_17.pdf,caleb_adoumadje_resume_17.pdf,https://docs.example.com/resumes/caleb_resume_17.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,a3e91b8f-6c3b-4eb0-8f85-aa5f0f1c141c,Tesla,https://placehold.co/100x100?text=Tesla,Cloud Engineer III,"We are looking for a Cloud Engineer III to join our team at Tesla. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/tesla_jd_18.pdf,caleb_adoumadje_resume_18.pdf,https://docs.example.com/resumes/caleb_resume_18.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,7146b9f5-c998-4a23-8a9c-593dc39b08da,Oracle,https://placehold.co/100x100?text=Oracle,Cloud Engineer Senior,"We are looking for a Cloud Engineer Senior to join our team at Oracle. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/oracle_jd_19.pdf,caleb_adoumadje_resume_19.pdf,https://docs.example.com/resumes/caleb_resume_19.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,af27093b-e861-45d6-b6a2-c03cad7ec03c,Spotify,https://placehold.co/100x100?text=Spotify,Backend Engineer I,"We are looking for a Backend Engineer I to join our team at Spotify. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/spotify_jd_20.pdf,caleb_adoumadje_resume_20.pdf,https://docs.example.com/resumes/caleb_resume_20.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,8ca39bbc-f45f-4dbe-bc9e-25338859c483,Nvidia,https://placehold.co/100x100?text=Nvidia,Platform Engineer III,"We are looking for a Platform Engineer III to join our team at Nvidia. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/nvidia_jd_21.pdf,caleb_adoumadje_resume_21.pdf,https://docs.example.com/resumes/caleb_resume_21.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,c6a02cb2-2e8b-4db7-8ae8-84ae64d1826a,Apple,https://placehold.co/100x100?text=Apple,Senior Software Engineer Lead,"We are looking for a Senior Software Engineer Lead to join our team at Apple. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/apple_jd_22.pdf,caleb_adoumadje_resume_22.pdf,https://docs.example.com/resumes/caleb_resume_22.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,54d91787-bb96-4513-8b14-9752e04161c9,Spotify,https://placehold.co/100x100?text=Spotify,DevOps Engineer III,"We are looking for a DevOps Engineer III to join our team at Spotify. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/spotify_jd_23.pdf,caleb_adoumadje_resume_23.pdf,https://docs.example.com/resumes/caleb_resume_23.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,add599c5-cd17-4e41-80c1-c865949fde94,SAP,https://placehold.co/100x100?text=SAP,Software Engineer III,"We are looking for a Software Engineer III to join our team at SAP. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/sap_jd_24.pdf,caleb_adoumadje_resume_24.pdf,https://docs.example.com/resumes/caleb_resume_24.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,1c1b3545-3073-4a34-b1a2-9af2ae17422d,Intel,https://placehold.co/100x100?text=Intel,Backend Engineer Senior,"We are looking for a Backend Engineer Senior to join our team at Intel. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/intel_jd_25.pdf,caleb_adoumadje_resume_25.pdf,https://docs.example.com/resumes/caleb_resume_25.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,e8513d8e-39eb-455d-9864-0040d7117ece,Apple,https://placehold.co/100x100?text=Apple,Data Engineer III,"We are looking for a Data Engineer III to join our team at Apple. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/apple_jd_26.pdf,caleb_adoumadje_resume_26.pdf,https://docs.example.com/resumes/caleb_resume_26.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,086345bf-a96b-498f-a852-39efb6550075,Shopify,https://placehold.co/100x100?text=Shopify,Backend Engineer Lead,"We are looking for a Backend Engineer Lead to join our team at Shopify. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/shopify_jd_27.pdf,caleb_adoumadje_resume_27.pdf,https://docs.example.com/resumes/caleb_resume_27.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,bf6c62eb-a21b-4e8e-a259-97e0a159cf79,Netflix,https://placehold.co/100x100?text=Netflix,Backend Engineer Lead,"We are looking for a Backend Engineer Lead to join our team at Netflix. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/netflix_jd_28.pdf,caleb_adoumadje_resume_28.pdf,https://docs.example.com/resumes/caleb_resume_28.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,ec3a8a19-d3df-4a39-8e57-3fb7ea9e9ee3,Intel,https://placehold.co/100x100?text=Intel,Machine Learning Engineer I,"We are looking for a Machine Learning Engineer I to join our team at Intel. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/intel_jd_29.pdf,caleb_adoumadje_resume_29.pdf,https://docs.example.com/resumes/caleb_resume_29.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,f74a8920-1280-47f4-a186-e15b0fcb47af,Spotify,https://placehold.co/100x100?text=Spotify,Full Stack Engineer Senior,"We are looking for a Full Stack Engineer Senior to join our team at Spotify. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/spotify_jd_30.pdf,caleb_adoumadje_resume_30.pdf,https://docs.example.com/resumes/caleb_resume_30.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,ba2c60d9-e0bf-4b3e-a839-a63f07dbcd71,Oracle,https://placehold.co/100x100?text=Oracle,Cloud Engineer II,"We are looking for a Cloud Engineer II to join our team at Oracle. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/oracle_jd_31.pdf,caleb_adoumadje_resume_31.pdf,https://docs.example.com/resumes/caleb_resume_31.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,cc767288-aa93-46a1-9f9e-34c05af88030,Uber,https://placehold.co/100x100?text=Uber,DevOps Engineer I,"We are looking for a DevOps Engineer I to join our team at Uber. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/uber_jd_32.pdf,caleb_adoumadje_resume_32.pdf,https://docs.example.com/resumes/caleb_resume_32.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,9393fb1f-b469-4a42-a96d-3941bd8d50c9,Apple,https://placehold.co/100x100?text=Apple,Data Engineer Lead,"We are looking for a Data Engineer Lead to join our team at Apple. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/apple_jd_33.pdf,caleb_adoumadje_resume_33.pdf,https://docs.example.com/resumes/caleb_resume_33.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,7d479baa-4299-4ed3-b9b5-a5f02b3fc080,Shopify,https://placehold.co/100x100?text=Shopify,Senior Software Engineer I,"We are looking for a Senior Software Engineer I to join our team at Shopify. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/shopify_jd_34.pdf,caleb_adoumadje_resume_34.pdf,https://docs.example.com/resumes/caleb_resume_34.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,170ac8cb-023a-440d-91a1-7abd841ab7b6,Shopify,https://placehold.co/100x100?text=Shopify,Full Stack Engineer I,"We are looking for a Full Stack Engineer I to join our team at Shopify. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/shopify_jd_35.pdf,caleb_adoumadje_resume_35.pdf,https://docs.example.com/resumes/caleb_resume_35.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,487ed3bd-6fab-4f23-b729-2b27619205ac,Stripe,https://placehold.co/100x100?text=Stripe,Machine Learning Engineer I,"We are looking for a Machine Learning Engineer I to join our team at Stripe. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/stripe_jd_36.pdf,caleb_adoumadje_resume_36.pdf,https://docs.example.com/resumes/caleb_resume_36.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,aa3108de-a48b-4996-a6ab-fb3ebc801e3e,Atlassian,https://placehold.co/100x100?text=Atlassian,Frontend Engineer Lead,"We are looking for a Frontend Engineer Lead to join our team at Atlassian. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/atlassian_jd_37.pdf,caleb_adoumadje_resume_37.pdf,https://docs.example.com/resumes/caleb_resume_37.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,038d267f-2ad5-4306-82a0-68383e487c1c,Uber,https://placehold.co/100x100?text=Uber,Platform Engineer I,"We are looking for a Platform Engineer I to join our team at Uber. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/uber_jd_38.pdf,caleb_adoumadje_resume_38.pdf,https://docs.example.com/resumes/caleb_resume_38.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,0c5515dc-cd56-4791-a65c-c5133ec403ac,Salesforce,https://placehold.co/100x100?text=Salesforce,Backend Engineer II,"We are looking for a Backend Engineer II to join our team at Salesforce. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/salesforce_jd_39.pdf,caleb_adoumadje_resume_39.pdf,https://docs.example.com/resumes/caleb_resume_39.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,0b26d756-a90c-49be-a541-67a97f2cde8c,Stripe,https://placehold.co/100x100?text=Stripe,Data Engineer III,"We are looking for a Data Engineer III to join our team at Stripe. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/stripe_jd_40.pdf,caleb_adoumadje_resume_40.pdf,https://docs.example.com/resumes/caleb_resume_40.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,0c5d4231-49d4-4e84-ba33-908e3002bcfa,Shopify,https://placehold.co/100x100?text=Shopify,Software Engineer Lead,"We are looking for a Software Engineer Lead to join our team at Shopify. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/shopify_jd_41.pdf,caleb_adoumadje_resume_41.pdf,https://docs.example.com/resumes/caleb_resume_41.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,05b933ef-c4d6-4f67-9d88-28d31a25843b,Uber,https://placehold.co/100x100?text=Uber,Software Engineer Lead,"We are looking for a Software Engineer Lead to join our team at Uber. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/uber_jd_42.pdf,caleb_adoumadje_resume_42.pdf,https://docs.example.com/resumes/caleb_resume_42.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,c64e891d-c755-4730-a18a-e48f3fa05f57,Stripe,https://placehold.co/100x100?text=Stripe,Machine Learning Engineer Senior,"We are looking for a Machine Learning Engineer Senior to join our team at Stripe. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/stripe_jd_43.pdf,caleb_adoumadje_resume_43.pdf,https://docs.example.com/resumes/caleb_resume_43.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,450a526b-694e-4b4b-bfa3-4d52a9c09abb,Apple,https://placehold.co/100x100?text=Apple,Senior Software Engineer Lead,"We are looking for a Senior Software Engineer Lead to join our team at Apple. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/apple_jd_44.pdf,caleb_adoumadje_resume_44.pdf,https://docs.example.com/resumes/caleb_resume_44.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,0e045cf2-2ee3-4155-9c9e-9f4430606584,Atlassian,https://placehold.co/100x100?text=Atlassian,Backend Engineer Senior,"We are looking for a Backend Engineer Senior to join our team at Atlassian. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/atlassian_jd_45.pdf,caleb_adoumadje_resume_45.pdf,https://docs.example.com/resumes/caleb_resume_45.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,07ecbbf7-ccd4-4b01-a5ac-e262dffe3953,Nvidia,https://placehold.co/100x100?text=Nvidia,Machine Learning Engineer II,"We are looking for a Machine Learning Engineer II to join our team at Nvidia. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/nvidia_jd_46.pdf,caleb_adoumadje_resume_46.pdf,https://docs.example.com/resumes/caleb_resume_46.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,1a32f26d-9ad1-4900-8aa0-4a1ee8c2ff51,Amazon,https://placehold.co/100x100?text=Amazon,Cloud Engineer III,"We are looking for a Cloud Engineer III to join our team at Amazon. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/amazon_jd_47.pdf,caleb_adoumadje_resume_47.pdf,https://docs.example.com/resumes/caleb_resume_47.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,efc6100e-0712-4f8e-9946-7887469778d1,Apple,https://placehold.co/100x100?text=Apple,Cloud Engineer Senior,"We are looking for a Cloud Engineer Senior to join our team at Apple. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/apple_jd_48.pdf,caleb_adoumadje_resume_48.pdf,https://docs.example.com/resumes/caleb_resume_48.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,f066fa70-5ab8-4996-9cd6-87327023a0af,Spotify,https://placehold.co/100x100?text=Spotify,Platform Engineer Senior,"We are looking for a Platform Engineer Senior to join our team at Spotify. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/spotify_jd_49.pdf,caleb_adoumadje_resume_49.pdf,https://docs.example.com/resumes/caleb_resume_49.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,774d17f7-0169-4552-9203-8ad12e71efc5,Spotify,https://placehold.co/100x100?text=Spotify,Data Engineer II,"We are looking for a Data Engineer II to join our team at Spotify. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/spotify_jd_50.pdf,caleb_adoumadje_resume_50.pdf,https://docs.example.com/resumes/caleb_resume_50.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,f7665d7e-0809-4de0-9bd5-f5fd4e65c96d,Twilio,https://placehold.co/100x100?text=Twilio,Senior Software Engineer II,"We are looking for a Senior Software Engineer II to join our team at Twilio. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/twilio_jd_51.pdf,caleb_adoumadje_resume_51.pdf,https://docs.example.com/resumes/caleb_resume_51.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,5358f9f0-66f9-45de-9408-d0617355de84,Microsoft,https://placehold.co/100x100?text=Microsoft,Platform Engineer III,"We are looking for a Platform Engineer III to join our team at Microsoft. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/microsoft_jd_52.pdf,caleb_adoumadje_resume_52.pdf,https://docs.example.com/resumes/caleb_resume_52.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,33174f0f-0fe7-49a9-a0a4-ae577c1b102a,Google,https://placehold.co/100x100?text=Google,Machine Learning Engineer Senior,"We are looking for a Machine Learning Engineer Senior to join our team at Google. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/google_jd_53.pdf,caleb_adoumadje_resume_53.pdf,https://docs.example.com/resumes/caleb_resume_53.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,245549ac-1a84-44c8-a0fd-e48318cdda13,IBM,https://placehold.co/100x100?text=IBM,DevOps Engineer II,"We are looking for a DevOps Engineer II to join our team at IBM. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/ibm_jd_54.pdf,caleb_adoumadje_resume_54.pdf,https://docs.example.com/resumes/caleb_resume_54.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,52c860a7-da55-4b20-a55f-161d7d56d976,Microsoft,https://placehold.co/100x100?text=Microsoft,Machine Learning Engineer Lead,"We are looking for a Machine Learning Engineer Lead to join our team at Microsoft. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/microsoft_jd_55.pdf,caleb_adoumadje_resume_55.pdf,https://docs.example.com/resumes/caleb_resume_55.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,40286d9c-29fb-46e6-b68f-c9c69826aa30,Atlassian,https://placehold.co/100x100?text=Atlassian,Machine Learning Engineer III,"We are looking for a Machine Learning Engineer III to join our team at Atlassian. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/atlassian_jd_56.pdf,caleb_adoumadje_resume_56.pdf,https://docs.example.com/resumes/caleb_resume_56.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,8bb60bcd-0585-4616-83bd-78af7b984719,Amazon,https://placehold.co/100x100?text=Amazon,Senior Software Engineer Lead,"We are looking for a Senior Software Engineer Lead to join our team at Amazon. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/amazon_jd_57.pdf,caleb_adoumadje_resume_57.pdf,https://docs.example.com/resumes/caleb_resume_57.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,50166842-7e28-4c09-b57a-a1fa5eb8f6c3,Uber,https://placehold.co/100x100?text=Uber,Software Engineer II,"We are looking for a Software Engineer II to join our team at Uber. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/uber_jd_58.pdf,caleb_adoumadje_resume_58.pdf,https://docs.example.com/resumes/caleb_resume_58.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,d902464d-07be-4ab3-8d7f-2fac14540c47,Twilio,https://placehold.co/100x100?text=Twilio,Machine Learning Engineer Senior,"We are looking for a Machine Learning Engineer Senior to join our team at Twilio. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/twilio_jd_59.pdf,caleb_adoumadje_resume_59.pdf,https://docs.example.com/resumes/caleb_resume_59.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,01b8a8a1-858c-4d13-b8f1-98d5ecde3d3c,Amazon,https://placehold.co/100x100?text=Amazon,Backend Engineer Lead,"We are looking for a Backend Engineer Lead to join our team at Amazon. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/amazon_jd_60.pdf,caleb_adoumadje_resume_60.pdf,https://docs.example.com/resumes/caleb_resume_60.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,5267026a-273f-4d23-911d-24a32a9691a3,Airbnb,https://placehold.co/100x100?text=Airbnb,Machine Learning Engineer III,"We are looking for a Machine Learning Engineer III to join our team at Airbnb. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/airbnb_jd_61.pdf,caleb_adoumadje_resume_61.pdf,https://docs.example.com/resumes/caleb_resume_61.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,16936d79-4ac4-4af0-8f0b-bbaa31b4621e,Meta,https://placehold.co/100x100?text=Meta,Full Stack Engineer Senior,"We are looking for a Full Stack Engineer Senior to join our team at Meta. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/meta_jd_62.pdf,caleb_adoumadje_resume_62.pdf,https://docs.example.com/resumes/caleb_resume_62.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
1,1500cc6d-e5c6-42be-b8de-82e5b725b370,Apple,https://placehold.co/100x100?text=Apple,Cloud Engineer Senior,"We are looking for a Cloud Engineer Senior to join our team at Apple. You will work on scalable systems, collaborate with cross-functional teams, and contribute to high-impact projects.",https://docs.example.com/apple_jd_63.pdf,caleb_adoumadje_resume_63.pdf,https://docs.example.com/resumes/caleb_resume_63.pdf,2026-01-01 10:00:00,2026-01-01 10:00:00
